UID,Targets
8092,"[tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.)]"
86814,"[tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.)]"
81725,"[tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
111847,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.)]"
118651,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.)]"
157398,"[tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(1.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.)]"
90749,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
19026,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.)]"
177186,"[tensor(3.), tensor(4.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(1.), tensor(5.), tensor(1.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(1.), tensor(5.), tensor(1.), tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
111015,"[tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
113913,"[tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(2.), tensor(4.)]"
11247,"[tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(5.)]"
168979,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(2.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
167294,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.)]"
116627,"[tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(5.)]"
114114,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
178235,"[tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.)]"
125222,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
177539,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.)]"
37648,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(2.)]"
32892,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.)]"
42858,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
172485,"[tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.)]"
118020,"[tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(2.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
19820,"[tensor(4.), tensor(5.), tensor(1.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.)]"
83043,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
142637,"[tensor(1.), tensor(2.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(5.)]"
159310,"[tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(1.), tensor(5.), tensor(2.), tensor(1.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(2.), tensor(1.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(2.), tensor(2.), tensor(1.), tensor(5.), tensor(3.), tensor(4.), tensor(1.), tensor(1.), tensor(4.), tensor(5.), tensor(2.), tensor(4.), tensor(1.), tensor(2.), tensor(4.), tensor(1.), tensor(2.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(1.), tensor(3.), tensor(4.), tensor(3.), tensor(2.), tensor(3.), tensor(5.), tensor(1.), tensor(2.), tensor(2.), tensor(5.), tensor(3.), tensor(1.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(2.), tensor(2.), tensor(1.), tensor(4.), tensor(2.), tensor(5.), tensor(5.), tensor(3.), tensor(1.), tensor(1.), tensor(4.), tensor(2.), tensor(4.), tensor(1.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(3.), tensor(5.), tensor(1.), tensor(1.), tensor(5.), tensor(5.), tensor(2.), tensor(2.), tensor(1.), tensor(4.), tensor(1.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(1.), tensor(5.), tensor(3.), tensor(1.), tensor(5.), tensor(1.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(1.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(2.), tensor(4.), tensor(3.), tensor(2.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(5.)]"
12891,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.)]"
23336,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
39869,"[tensor(2.), tensor(2.), tensor(1.), tensor(1.), tensor(5.), tensor(5.), tensor(2.), tensor(2.), tensor(2.), tensor(3.), tensor(5.), tensor(1.), tensor(5.), tensor(3.), tensor(2.), tensor(1.), tensor(1.), tensor(4.), tensor(2.), tensor(1.), tensor(2.), tensor(1.), tensor(5.), tensor(2.), tensor(1.), tensor(1.), tensor(5.), tensor(2.), tensor(4.), tensor(1.), tensor(2.), tensor(4.)]"
80343,"[tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
119612,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
139701,"[tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.)]"
174119,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.)]"
165543,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
36173,"[tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
99160,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.)]"
8931,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
